@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h1 (5, 10), h99 (5, 10), h14 (3, 10), h56 (3, 10), h4 (2, 10), h80 (4, 10), h87 (5, 10), h32 (9, 10), h45 (9, 10), h5 (5, 10), h94 (10, 10), h55 (4, 10), h24 (2, 10), h58 (1, 10), h90 (7, 10), h39 (8, 10), h57 (4, 10), h26 (0, 10), h31 (4, 10), h35 (9, 10), h97 (7, 10), h100 (4, 10), h30 (6, 10), h78 (3, 10), h44 (9, 10), h73 (9, 10), h96 (8, 10), h75 (1, 10), h22 (9, 10), h68 (5, 10), h72 (10, 10), h69 (5, 10), h11 (3, 10), h47 (0, 10), h49 (6, 10), h83 (3, 10), h34 (6, 10), h2 (7, 10), h10 (5, 10), h88 (3, 10), h41 (7, 10), h50 (0, 10), h27 (3, 10), h7 (5, 10), h71 (2, 10), h79 (9, 10), h17 (3, 10), h28 (10, 10), h21 (2, 10), h67 (9, 10), h91 (5, 10), h65 (3, 10), h8 (3, 10), h48 (4, 10), h70 (9, 10), h60 (5, 10), h64 (7, 10), h20 (0, 10), h89 (10, 10), h37 (0, 10), h18 (4, 10), h53 (4, 10), h66 (6, 10), h76 (2, 10), h33 (5, 10), h12 (5, 10), h77 (5, 10), h3 (0, 10), h61 (0, 10), h74 (6, 10), h63 (2, 10), h43 (6, 10), h59 (9, 10), h29 (10, 10), h13 (2, 10), h93 (1, 10), h9 (0, 10), h95 (8, 10), h19 (3, 10), h42 (5, 10), h15 (7, 10), h36 (0, 10), h6 (10, 10), h82 (7, 10), h84 (4, 10), h52 (0, 10), h98 (10, 10), h92 (1, 10), h25 (10, 10), h62 (1, 10), h16 (3, 10), h23 (1, 10), h54 (1, 10), h40 (8, 10), h38 (5, 10), h81 (5, 10), h86 (2, 10), h46 (2, 10), h51 (0, 10), h85 (9, 10) ;
@End

@PreferenceListsA
r1 : h52, h18, h65, h64, h36 ;
h59 : r354, r445, r671, r586, r631, r475, r906, r66, r994, r750, r371, r299, r63, r820, r244, r669, r798, r833, r853, r265, r800, r887, r715, r776, r551, r505, r22, r331, r630, r314, r13, r690, r643, r269, r770, r194, r825, r555, r127, r823, r695, r128, r413, r213, r483, r38, r249, r368, r978, r402, r457, r668, r882, r405, r917, r341, r185, r212, r679, r817, r846, r626, r633, r375, r147, r100, r592, r665, r376, r722, r908, r490, r152, r404 ;
h29 : r464, r290, r162, r895, r897, r937, r861, r69, r868, r480, r807, r235, r926, r349, r924, r567, r628, r920, r378, r650, r537, r869, r249, r536, r247, r529, r328, r479, r553, r680, r560, r879, r270, r477, r667 ;
h13 : r43, r557, r59 ;
h93 : r791, r821, r312, r520, r792, r931, r765, r496, r776, r160, r979, r238, r297, r436, r812, r273, r936, r969, r884, r408, r276, r999, r398, r268, r241, r62, r875, r636, r68, r421, r73, r642, r446, r476 ;
h9 : r671, r222, r338, r318, r107, r52, r618, r602, r714, r41, r472, r196, r898, r937, r968, r678, r615, r598, r120, r972, r556, r250, r806, r793, r382, r547, r27, r517, r47, r321, r396, r851, r227, r942, r494, r936, r997, r708, r97, r127, r19, r156, r425, r757, r419, r533, r504, r484, r189, r596, r267, r81, r95, r205, r862, r288, r337, r233, r470, r808, r106, r903, r605, r421, r294, r72, r736, r212, r284, r111, r640, r100, r46, r732, r369, r221, r306, r914, r964, r223, r665, r860, r333, r644, r376, r648, r113, r774, r813, r356, r613 ;
h95 : r909, r246, r26, r178, r937, r151, r39, r44, r88, r929, r410, r995, r803, r109, r933, r145, r855, r272, r938, r491, r291, r414, r667, r458 ;
h19 : r259, r202, r586, r17, r303, r154, r700, r18, r41, r371, r928, r897, r958, r669, r947, r887, r715, r972, r174, r756, r957, r170, r851, r708, r881, r823, r719, r285, r392, r109, r711, r552, r25, r319, r565, r330, r501, r738, r649, r433, r814, r914, r964, r727, r824, r493, r225 ;
h42 : r18, r271, r520, r45, r683, r441, r121, r979, r195, r949, r778, r953, r7, r516, r561, r566, r254, r296, r82, r24, r179, r680, r677, r790, r431, r458 ;
h15 : r4, r930, r107, r246, r562, r873, r751, r986, r142, r712, r6, r971, r500, r251, r370, r717, r237, r458, r874 ;
h36 : r309, r739, r90, r930, r338, r777, r224, r21, r243, r263, r298, r371, r462, r399, r707, r394, r625, r549, r300, r998, r827, r384, r556, r527, r766, r597, r347, r828, r203, r440, r170, r235, r44, r88, r844, r864, r287, r712, r769, r783, r604, r778, r198, r494, r424, r685, r512, r425, r855, r952, r953, r83, r355, r1, r210, r609, r325, r413, r525, r324, r242, r62, r296, r353, r82, r264, r686, r24, r991, r3, r383, r288, r29, r740, r882, r101, r606, r175, r344, r322, r317, r506, r859, r165, r40, r284, r564, r370, r876, r965, r654, r764, r10, r799, r964, r702, r86, r515, r481, r237, r65, r270, r594, r492, r563, r356, r951 ;
h6 : r255, r224, r104, r151, r802, r98, r752, r878, r801, r396, r778, r403, r273, r550, r285, r661, r82, r541, r673, r966, r126, r225 ;
h82 : r52, r713, r786, r530, r729, r918, r787, r569, r399, r678, r76, r197, r48, r20, r972, r815, r121, r488, r789, r927, r357, r422, r629, r921, r43, r396, r430, r70, r770, r499, r603, r392, r83, r609, r916, r213, r504, r565, r761, r288, r692, r337, r401, r101, r902, r72, r116, r15, r251, r879, r693, r460, r57, r624, r113, r905, r152 ;
h84 : r946, r129, r768, r412, r220, r745, r562, r894, r684, r937, r173, r835, r146, r899, r441, r646, r123, r311, r430, r70, r424, r696, r852, r241, r721, r353, r358, r686, r668, r330, r826, r405, r568, r49, r697, r2, r165, r932, r573, r100, r705, r616, r34, r86, r790 ;
h52 : r58, r218, r309, r962, r816, r454, r734, r726, r397, r192, r312, r18, r66, r720, r437, r639, r569, r956, r691, r549, r64, r890, r161, r359, r559, r660, r120, r634, r361, r286, r157, r250, r766, r806, r160, r30, r614, r463, r335, r67, r177, r547, r687, r203, r759, r957, r641, r807, r74, r235, r166, r348, r132, r133, r926, r949, r47, r6, r643, r87, r273, r418, r621, r788, r911, r653, r574, r603, r33, r910, r77, r674, r276, r1, r199, r7, r650, r352, r398, r537, r368, r575, r62, r402, r584, r205, r485, r862, r819, r692, r336, r401, r470, r106, r673, r917, r55, r506, r736, r663, r846, r626, r581, r623, r182, r876, r369, r93, r654, r232, r781, r764, r315, r824, r699, r223, r872, r59, r36, r874, r404, r415, r613 ;
h98 : r202, r329, r828, r904, r570, r948, r690, r770, r803, r145, r53, r256, r105, r134, r560, r370, r654, r65 ;
h92 : r723, r137, r31, r897, r899, r773, r535, r347, r422, r735, r579, r929, r645, r655, r432, r257, r538, r796 ;
h25 : r158, r92, r250, r828, r466, r744, r204, r650, r207, r328, r531, r94 ;
h62 : r259, r497, r200, r514, r423, r397, r895, r138, r31, r617, r810, r394, r822, r48, r848, r689, r760, r28, r27, r985, r595, r388, r439, r54, r572, r528, r227, r215, r427, r194, r825, r112, r893, r995, r645, r600, r609, r840, r274, r378, r51, r980, r379, r254, r432, r144, r82, r264, r188, r656, r991, r830, r191, r245, r554, r730, r961, r291, r619, r119, r453, r193, r846, r886, r115, r633, r57, r221, r9, r232, r717, r86, r481, r477, r260 ;
h16 : r71, r627, r423, r785, r178, r742, r234, r848, r176, r408, r537, r249, r208, r636, r622, r304, r57 ;
h23 : r52, r137, r976, r720, r472, r958, r678, r868, r76, r447, r440, r924, r275, r952, r797, r552, r25, r753, r175, r509, r147, r675, r850, r356 ;
h54 : r510, r737, r662, r271, r1000, r956, r935, r931, r382, r595, r348, r204, r190, r280, r483, r205, r529, r294, r207, r515, r153, r481 ;
h40 : r202, r870, r318, r602, r26, r700, r809, r521, r620, r931, r300, r258, r988, r614, r758, r172, r789, r396, r970, r409, r661, r272, r374, r242, r866, r557, r188, r72, r626, r164, r531, r279, r481, r183, r148, r989 ;
h38 : r316, r930, r158, r720, r138, r139, r521, r442, r798, r931, r807, r248, r14, r912, r589, r884, r91, r980, r516, r82, r808, r782, r619, r450, r23, r992, r404 ;
h81 : r723, r338, r289, r514, r78, r130, r745, r873, r894, r520, r63, r839, r265, r802, r320, r286, r142, r177, r155, r950, r429, r74, r166, r439, r349, r6, r783, r70, r87, r881, r762, r775, r83, r327, r552, r459, r417, r295, r268, r324, r922, r189, r978, r353, r319, r666, r405, r543, r955, r913, r46, r990, r369, r9, r675, r717, r588, r905, r670 ;
h86 : r316, r445, r32, r220, r894, r327, r886, r261, r879, r465, r511, r8 ;
h46 : r631, r704, r278, r239, r215, r936, r599, r817 ;
h51 : r996, r318, r943, r713, r785, r530, r104, r130, r136, r282, r608, r684, r958, r231, r442, r820, r244, r935, r822, r549, r252, r868, r313, r359, r651, r728, r559, r660, r48, r496, r20, r258, r802, r535, r320, r39, r857, r456, r544, r142, r551, r752, r42, r828, r793, r67, r570, r759, r747, r28, r440, r27, r950, r238, r235, r595, r843, r948, r133, r864, r517, r6, r769, r198, r351, r227, r664, r621, r788, r410, r923, r912, r19, r981, r674, r567, r240, r803, r880, r408, r645, r953, r757, r327, r274, r352, r108, r582, r842, r772, r484, r741, r324, r959, r379, r254, r532, r938, r457, r666, r659, r991, r372, r452, r587, r421, r622, r350, r779, r961, r294, r257, r543, r344, r322, r367, r553, r212, r526, r847, r284, r610, r35, r633, r182, r531, r460, r57, r716, r232, r545, r749, r448, r892, r407, r607, r113, r492, r36, r563, r905, r260, r883, r731, r415 ;
h85 : r962, r918, r489, r399, r56, r934, r651, r853, r444, r773, r30, r646, r474, r865, r357, r373, r985, r43, r783, r351, r77, r757, r901, r518, r395, r211, r536, r247, r208, r808, r903, r657, r782, r175, r73, r915, r886, r115, r468, r590, r448, r874 ;
@End

